,dt,AverageTemperature,State,Country,year,Average Temperature (F)
172763,1950-01-01 00:08:00,20,Illinois,United States,1950,69
172764,1950-01-01 00:09:00,18,Illinois,United States,1950,64
172765,1950-01-01 00:10:00,15,Illinois,United States,1950,59
172766,1950-01-01 00:11:00,2,Illinois,United States,1950,36
172767,1950-01-01 00:12:00,-5,Illinois,United States,1950,22
172768,1951-01-01 00:01:00,-2,Illinois,United States,1951,27
172769,1951-01-01 00:02:00,-1,Illinois,United States,1951,30
172770,1951-01-01 00:03:00,2,Illinois,United States,1951,36
172771,1951-01-01 00:04:00,9,Illinois,United States,1951,48
172772,1951-01-01 00:05:00,17,Illinois,United States,1951,63
172773,1951-01-01 00:06:00,20,Illinois,United States,1951,68
172774,1951-01-01 00:07:00,23,Illinois,United States,1951,74
172775,1951-01-01 00:08:00,22,Illinois,United States,1951,72
172776,1951-01-01 00:09:00,17,Illinois,United States,1951,63
172777,1951-01-01 00:10:00,13,Illinois,United States,1951,56
172778,1951-01-01 00:11:00,1,Illinois,United States,1951,34
172779,1951-01-01 00:12:00,-1,Illinois,United States,1951,28
172780,1952-01-01 00:01:00,0,Illinois,United States,1952,30
172781,1952-01-01 00:02:00,1,Illinois,United States,1952,35
172782,1952-01-01 00:03:00,3,Illinois,United States,1952,38
172783,1952-01-01 00:04:00,11,Illinois,United States,1952,52
172784,1952-01-01 00:05:00,16,Illinois,United States,1952,61
172785,1952-01-01 00:06:00,24,Illinois,United States,1952,76
172786,1952-01-01 00:07:00,25,Illinois,United States,1952,77
172787,1952-01-01 00:08:00,22,Illinois,United States,1952,73
172788,1952-01-01 00:09:00,18,Illinois,United States,1952,66
172789,1952-01-01 00:10:00,9,Illinois,United States,1952,49
172790,1952-01-01 00:11:00,6,Illinois,United States,1952,43
172791,1952-01-01 00:12:00,0,Illinois,United States,1952,33
172792,1953-01-01 00:01:00,0,Illinois,United States,1953,31
172793,1953-01-01 00:02:00,1,Illinois,United States,1953,35
172794,1953-01-01 00:03:00,5,Illinois,United States,1953,41
172795,1953-01-01 00:04:00,9,Illinois,United States,1953,48
172796,1953-01-01 00:05:00,17,Illinois,United States,1953,63
172797,1953-01-01 00:06:00,24,Illinois,United States,1953,76
172798,1953-01-01 00:07:00,24,Illinois,United States,1953,76
172799,1953-01-01 00:08:00,23,Illinois,United States,1953,74
172800,1953-01-01 00:09:00,20,Illinois,United States,1953,68
172801,1953-01-01 00:10:00,14,Illinois,United States,1953,58
172802,1953-01-01 00:11:00,6,Illinois,United States,1953,44
172803,1953-01-01 00:12:00,0,Illinois,United States,1953,32
172804,1954-01-01 00:01:00,-1,Illinois,United States,1954,28
172805,1954-01-01 00:02:00,4,Illinois,United States,1954,39
172806,1954-01-01 00:03:00,3,Illinois,United States,1954,37
172807,1954-01-01 00:04:00,13,Illinois,United States,1954,56
172808,1954-01-01 00:05:00,14,Illinois,United States,1954,58
172809,1954-01-01 00:06:00,24,Illinois,United States,1954,75
172810,1954-01-01 00:07:00,25,Illinois,United States,1954,78
172811,1954-01-01 00:08:00,23,Illinois,United States,1954,74
172812,1954-01-01 00:09:00,21,Illinois,United States,1954,70
172813,1954-01-01 00:10:00,13,Illinois,United States,1954,55
172814,1954-01-01 00:11:00,6,Illinois,United States,1954,42
172815,1954-01-01 00:12:00,0,Illinois,United States,1954,32
172816,1955-01-01 00:01:00,-2,Illinois,United States,1955,27
172817,1955-01-01 00:02:00,0,Illinois,United States,1955,30
172818,1955-01-01 00:03:00,4,Illinois,United States,1955,40
172819,1955-01-01 00:04:00,14,Illinois,United States,1955,58
172820,1955-01-01 00:05:00,18,Illinois,United States,1955,64
172821,1955-01-01 00:06:00,19,Illinois,United States,1955,67
172822,1955-01-01 00:07:00,26,Illinois,United States,1955,80
172823,1955-01-01 00:08:00,25,Illinois,United States,1955,77
172824,1955-01-01 00:09:00,20,Illinois,United States,1955,68
172825,1955-01-01 00:10:00,12,Illinois,United States,1955,55
172826,1955-01-01 00:11:00,3,Illinois,United States,1955,37
172827,1955-01-01 00:12:00,-2,Illinois,United States,1955,27
172828,1956-01-01 00:01:00,-2,Illinois,United States,1956,26
172829,1956-01-01 00:02:00,0,Illinois,United States,1956,31
172830,1956-01-01 00:03:00,4,Illinois,United States,1956,40
172831,1956-01-01 00:04:00,9,Illinois,United States,1956,49
172832,1956-01-01 00:05:00,17,Illinois,United States,1956,63
172833,1956-01-01 00:06:00,22,Illinois,United States,1956,73
172834,1956-01-01 00:07:00,23,Illinois,United States,1956,74
172835,1956-01-01 00:08:00,23,Illinois,United States,1956,74
172836,1956-01-01 00:09:00,18,Illinois,United States,1956,65
172837,1956-01-01 00:10:00,15,Illinois,United States,1956,60
172838,1956-01-01 00:11:00,5,Illinois,United States,1956,41
172839,1956-01-01 00:12:00,1,Illinois,United States,1956,34
172840,1957-01-01 00:01:00,-5,Illinois,United States,1957,21
172841,1957-01-01 00:02:00,2,Illinois,United States,1957,35
172842,1957-01-01 00:03:00,4,Illinois,United States,1957,40
172843,1957-01-01 00:04:00,11,Illinois,United States,1957,52
172844,1957-01-01 00:05:00,16,Illinois,United States,1957,62
172845,1957-01-01 00:06:00,22,Illinois,United States,1957,71
172846,1957-01-01 00:07:00,24,Illinois,United States,1957,76
172847,1957-01-01 00:08:00,23,Illinois,United States,1957,74
172848,1957-01-01 00:09:00,18,Illinois,United States,1957,64
172849,1957-01-01 00:10:00,10,Illinois,United States,1957,51
172850,1957-01-01 00:11:00,4,Illinois,United States,1957,40
172851,1957-01-01 00:12:00,2,Illinois,United States,1957,36
172852,1958-01-01 00:01:00,-2,Illinois,United States,1958,27
172853,1958-01-01 00:02:00,-5,Illinois,United States,1958,22
172854,1958-01-01 00:03:00,2,Illinois,United States,1958,36
172855,1958-01-01 00:04:00,11,Illinois,United States,1958,52
172856,1958-01-01 00:05:00,17,Illinois,United States,1958,62
172857,1958-01-01 00:06:00,19,Illinois,United States,1958,67
172858,1958-01-01 00:07:00,23,Illinois,United States,1958,73
172859,1958-01-01 00:08:00,23,Illinois,United States,1958,74
172860,1958-01-01 00:09:00,19,Illinois,United States,1958,66
172861,1958-01-01 00:10:00,13,Illinois,United States,1958,56
172862,1958-01-01 00:11:00,7,Illinois,United States,1958,44
172863,1958-01-01 00:12:00,-3,Illinois,United States,1958,24
172864,1959-01-01 00:01:00,-5,Illinois,United States,1959,21
172865,1959-01-01 00:02:00,-1,Illinois,United States,1959,29
172866,1959-01-01 00:03:00,4,Illinois,United States,1959,40
172867,1959-01-01 00:04:00,11,Illinois,United States,1959,52
172868,1959-01-01 00:05:00,19,Illinois,United States,1959,66
172869,1959-01-01 00:06:00,22,Illinois,United States,1959,72
172870,1959-01-01 00:07:00,23,Illinois,United States,1959,74
172871,1959-01-01 00:08:00,25,Illinois,United States,1959,77
172872,1959-01-01 00:09:00,20,Illinois,United States,1959,68
172873,1959-01-01 00:10:00,11,Illinois,United States,1959,53
172874,1959-01-01 00:11:00,1,Illinois,United States,1959,35
172875,1959-01-01 00:12:00,2,Illinois,United States,1959,36
172876,1960-01-01 00:01:00,-1,Illinois,United States,1960,29
172877,1960-01-01 00:02:00,-2,Illinois,United States,1960,27
172878,1960-01-01 00:03:00,-3,Illinois,United States,1960,26
172879,1960-01-01 00:04:00,12,Illinois,United States,1960,54
172880,1960-01-01 00:05:00,15,Illinois,United States,1960,59
172881,1960-01-01 00:06:00,20,Illinois,United States,1960,69
172882,1960-01-01 00:07:00,23,Illinois,United States,1960,73
172883,1960-01-01 00:08:00,23,Illinois,United States,1960,75
172884,1960-01-01 00:09:00,21,Illinois,United States,1960,70
172885,1960-01-01 00:10:00,13,Illinois,United States,1960,55
172886,1960-01-01 00:11:00,6,Illinois,United States,1960,43
172887,1960-01-01 00:12:00,-2,Illinois,United States,1960,26
172888,1961-01-01 00:01:00,-3,Illinois,United States,1961,24
172889,1961-01-01 00:02:00,1,Illinois,United States,1961,34
172890,1961-01-01 00:03:00,6,Illinois,United States,1961,43
172891,1961-01-01 00:04:00,8,Illinois,United States,1961,46
172892,1961-01-01 00:05:00,14,Illinois,United States,1961,58
172893,1961-01-01 00:06:00,21,Illinois,United States,1961,70
172894,1961-01-01 00:07:00,23,Illinois,United States,1961,74
172895,1961-01-01 00:08:00,23,Illinois,United States,1961,73
172896,1961-01-01 00:09:00,20,Illinois,United States,1961,68
172897,1961-01-01 00:10:00,13,Illinois,United States,1961,56
172898,1961-01-01 00:11:00,5,Illinois,United States,1961,41
172899,1961-01-01 00:12:00,-2,Illinois,United States,1961,27
172900,1962-01-01 00:01:00,-6,Illinois,United States,1962,20
172901,1962-01-01 00:02:00,0,Illinois,United States,1962,30
172902,1962-01-01 00:03:00,2,Illinois,United States,1962,36
172903,1962-01-01 00:04:00,10,Illinois,United States,1962,50
172904,1962-01-01 00:05:00,20,Illinois,United States,1962,69
172905,1962-01-01 00:06:00,22,Illinois,United States,1962,71
172906,1962-01-01 00:07:00,23,Illinois,United States,1962,73
172907,1962-01-01 00:08:00,23,Illinois,United States,1962,73
172908,1962-01-01 00:09:00,17,Illinois,United States,1962,63
172909,1962-01-01 00:10:00,14,Illinois,United States,1962,57
172910,1962-01-01 00:11:00,5,Illinois,United States,1962,42
172911,1962-01-01 00:12:00,-2,Illinois,United States,1962,27
172912,1963-01-01 00:01:00,-8,Illinois,United States,1963,16
172913,1963-01-01 00:02:00,-5,Illinois,United States,1963,22
172914,1963-01-01 00:03:00,6,Illinois,United States,1963,44
172915,1963-01-01 00:04:00,12,Illinois,United States,1963,55
172916,1963-01-01 00:05:00,16,Illinois,United States,1963,61
172917,1963-01-01 00:06:00,22,Illinois,United States,1963,73
172918,1963-01-01 00:07:00,23,Illinois,United States,1963,75
172919,1963-01-01 00:08:00,22,Illinois,United States,1963,71
172920,1963-01-01 00:09:00,19,Illinois,United States,1963,66
172921,1963-01-01 00:10:00,17,Illinois,United States,1963,63
172922,1963-01-01 00:11:00,7,Illinois,United States,1963,45
172923,1963-01-01 00:12:00,-7,Illinois,United States,1963,19
172924,1964-01-01 00:01:00,0,Illinois,United States,1964,31
172925,1964-01-01 00:02:00,0,Illinois,United States,1964,30
172926,1964-01-01 00:03:00,3,Illinois,United States,1964,39
172927,1964-01-01 00:04:00,12,Illinois,United States,1964,54
172928,1964-01-01 00:05:00,19,Illinois,United States,1964,66
172929,1964-01-01 00:06:00,22,Illinois,United States,1964,73
172930,1964-01-01 00:07:00,24,Illinois,United States,1964,76
172931,1964-01-01 00:08:00,22,Illinois,United States,1964,72
172932,1964-01-01 00:09:00,19,Illinois,United States,1964,66
172933,1964-01-01 00:10:00,11,Illinois,United States,1964,52
172934,1964-01-01 00:11:00,7,Illinois,United States,1964,45
172935,1964-01-01 00:12:00,-1,Illinois,United States,1964,28
172936,1965-01-01 00:01:00,-2,Illinois,United States,1965,27
172937,1965-01-01 00:02:00,-1,Illinois,United States,1965,29
172938,1965-01-01 00:03:00,0,Illinois,United States,1965,31
172939,1965-01-01 00:04:00,11,Illinois,United States,1965,52
172940,1965-01-01 00:05:00,19,Illinois,United States,1965,67
172941,1965-01-01 00:06:00,21,Illinois,United States,1965,71
172942,1965-01-01 00:07:00,23,Illinois,United States,1965,74
172943,1965-01-01 00:08:00,22,Illinois,United States,1965,72
172944,1965-01-01 00:09:00,19,Illinois,United States,1965,66
172945,1965-01-01 00:10:00,12,Illinois,United States,1965,54
172946,1965-01-01 00:11:00,7,Illinois,United States,1965,45
172947,1965-01-01 00:12:00,3,Illinois,United States,1965,37
172948,1966-01-01 00:01:00,-5,Illinois,United States,1966,21
172949,1966-01-01 00:02:00,-1,Illinois,United States,1966,29
172950,1966-01-01 00:03:00,5,Illinois,United States,1966,42
172951,1966-01-01 00:04:00,9,Illinois,United States,1966,49
172952,1966-01-01 00:05:00,14,Illinois,United States,1966,58
172953,1966-01-01 00:06:00,21,Illinois,United States,1966,71
172954,1966-01-01 00:07:00,26,Illinois,United States,1966,78
172955,1966-01-01 00:08:00,21,Illinois,United States,1966,71
172956,1966-01-01 00:09:00,17,Illinois,United States,1966,64
172957,1966-01-01 00:10:00,11,Illinois,United States,1966,52
172958,1966-01-01 00:11:00,6,Illinois,United States,1966,44
172959,1966-01-01 00:12:00,0,Illinois,United States,1966,30
172960,1967-01-01 00:01:00,0,Illinois,United States,1967,30
172961,1967-01-01 00:02:00,-3,Illinois,United States,1967,25
172962,1967-01-01 00:03:00,6,Illinois,United States,1967,42
172963,1967-01-01 00:04:00,12,Illinois,United States,1967,54
172964,1967-01-01 00:05:00,14,Illinois,United States,1967,58
172965,1967-01-01 00:06:00,22,Illinois,United States,1967,72
172966,1967-01-01 00:07:00,22,Illinois,United States,1967,72
172967,1967-01-01 00:08:00,20,Illinois,United States,1967,69
172968,1967-01-01 00:09:00,17,Illinois,United States,1967,63
172969,1967-01-01 00:10:00,12,Illinois,United States,1967,53
172970,1967-01-01 00:11:00,3,Illinois,United States,1967,38
172971,1967-01-01 00:12:00,0,Illinois,United States,1967,32
172972,1968-01-01 00:01:00,-3,Illinois,United States,1968,24
172973,1968-01-01 00:02:00,-3,Illinois,United States,1968,26
172974,1968-01-01 00:03:00,6,Illinois,United States,1968,43
172975,1968-01-01 00:04:00,11,Illinois,United States,1968,53
172976,1968-01-01 00:05:00,15,Illinois,United States,1968,59
172977,1968-01-01 00:06:00,22,Illinois,United States,1968,72
172978,1968-01-01 00:07:00,23,Illinois,United States,1968,74
172979,1968-01-01 00:08:00,23,Illinois,United States,1968,74
172980,1968-01-01 00:09:00,18,Illinois,United States,1968,65
172981,1968-01-01 00:10:00,12,Illinois,United States,1968,55
172982,1968-01-01 00:11:00,5,Illinois,United States,1968,41
172983,1968-01-01 00:12:00,-1,Illinois,United States,1968,29
172984,1969-01-01 00:01:00,-4,Illinois,United States,1969,23
172985,1969-01-01 00:02:00,0,Illinois,United States,1969,31
172986,1969-01-01 00:03:00,1,Illinois,United States,1969,34
172987,1969-01-01 00:04:00,11,Illinois,United States,1969,53
172988,1969-01-01 00:05:00,17,Illinois,United States,1969,62
172989,1969-01-01 00:06:00,20,Illinois,United States,1969,68
172990,1969-01-01 00:07:00,24,Illinois,United States,1969,76
172991,1969-01-01 00:08:00,23,Illinois,United States,1969,73
172992,1969-01-01 00:09:00,18,Illinois,United States,1969,66
172993,1969-01-01 00:10:00,11,Illinois,United States,1969,53
172994,1969-01-01 00:11:00,4,Illinois,United States,1969,39
172995,1969-01-01 00:12:00,-2,Illinois,United States,1969,28
172996,1970-01-01 00:01:00,-7,Illinois,United States,1970,18
172997,1970-01-01 00:02:00,-1,Illinois,United States,1970,28
172998,1970-01-01 00:03:00,2,Illinois,United States,1970,37
172999,1970-01-01 00:04:00,12,Illinois,United States,1970,53
173000,1970-01-01 00:05:00,18,Illinois,United States,1970,65
173001,1970-01-01 00:06:00,21,Illinois,United States,1970,70
173002,1970-01-01 00:07:00,24,Illinois,United States,1970,75
173003,1970-01-01 00:08:00,23,Illinois,United States,1970,74
173004,1970-01-01 00:09:00,20,Illinois,United States,1970,68
173005,1970-01-01 00:10:00,12,Illinois,United States,1970,55
173006,1970-01-01 00:11:00,4,Illinois,United States,1970,40
173007,1970-01-01 00:12:00,0,Illinois,United States,1970,33
173008,1971-01-01 00:01:00,-5,Illinois,United States,1971,22
173009,1971-01-01 00:02:00,-1,Illinois,United States,1971,29
173010,1971-01-01 00:03:00,3,Illinois,United States,1971,37
173011,1971-01-01 00:04:00,11,Illinois,United States,1971,52
173012,1971-01-01 00:05:00,15,Illinois,United States,1971,59
173013,1971-01-01 00:06:00,24,Illinois,United States,1971,76
173014,1971-01-01 00:07:00,22,Illinois,United States,1971,72
173015,1971-01-01 00:08:00,22,Illinois,United States,1971,72
173016,1971-01-01 00:09:00,21,Illinois,United States,1971,69
173017,1971-01-01 00:10:00,16,Illinois,United States,1971,61
173018,1971-01-01 00:11:00,6,Illinois,United States,1971,43
173019,1971-01-01 00:12:00,2,Illinois,United States,1971,36
173020,1972-01-01 00:01:00,-3,Illinois,United States,1972,24
173021,1972-01-01 00:02:00,-2,Illinois,United States,1972,28
173022,1972-01-01 00:03:00,4,Illinois,United States,1972,39
173023,1972-01-01 00:04:00,10,Illinois,United States,1972,50
173024,1972-01-01 00:05:00,17,Illinois,United States,1972,64
173025,1972-01-01 00:06:00,20,Illinois,United States,1972,69
173026,1972-01-01 00:07:00,23,Illinois,United States,1972,74
173027,1972-01-01 00:08:00,23,Illinois,United States,1972,73
173028,1972-01-01 00:09:00,20,Illinois,United States,1972,68
173029,1972-01-01 00:10:00,11,Illinois,United States,1972,51
173030,1972-01-01 00:11:00,3,Illinois,United States,1972,38
173031,1972-01-01 00:12:00,-2,Illinois,United States,1972,27
173032,1973-01-01 00:01:00,-1,Illinois,United States,1973,29
173033,1973-01-01 00:02:00,0,Illinois,United States,1973,31
173034,1973-01-01 00:03:00,8,Illinois,United States,1973,48
173035,1973-01-01 00:04:00,10,Illinois,United States,1973,50
173036,1973-01-01 00:05:00,15,Illinois,United States,1973,59
173037,1973-01-01 00:06:00,22,Illinois,United States,1973,72
173038,1973-01-01 00:07:00,24,Illinois,United States,1973,76
173039,1973-01-01 00:08:00,23,Illinois,United States,1973,75
173040,1973-01-01 00:09:00,20,Illinois,United States,1973,68
173041,1973-01-01 00:10:00,15,Illinois,United States,1973,59
173042,1973-01-01 00:11:00,6,Illinois,United States,1973,44
173043,1973-01-01 00:12:00,-1,Illinois,United States,1973,28
173044,1974-01-01 00:01:00,-2,Illinois,United States,1974,27
173045,1974-01-01 00:02:00,0,Illinois,United States,1974,31
173046,1974-01-01 00:03:00,6,Illinois,United States,1974,43
173047,1974-01-01 00:04:00,12,Illinois,United States,1974,54
173048,1974-01-01 00:05:00,16,Illinois,United States,1974,61
173049,1974-01-01 00:06:00,19,Illinois,United States,1974,67
173050,1974-01-01 00:07:00,25,Illinois,United States,1974,77
173051,1974-01-01 00:08:00,22,Illinois,United States,1974,72
173052,1974-01-01 00:09:00,16,Illinois,United States,1974,61
173053,1974-01-01 00:10:00,12,Illinois,United States,1974,54
173054,1974-01-01 00:11:00,5,Illinois,United States,1974,42
173055,1974-01-01 00:12:00,0,Illinois,United States,1974,32
173056,1975-01-01 00:01:00,0,Illinois,United States,1975,30
173057,1975-01-01 00:02:00,-1,Illinois,United States,1975,29
173058,1975-01-01 00:03:00,2,Illinois,United States,1975,35
173059,1975-01-01 00:04:00,9,Illinois,United States,1975,48
173060,1975-01-01 00:05:00,18,Illinois,United States,1975,65
173061,1975-01-01 00:06:00,22,Illinois,United States,1975,72
173062,1975-01-01 00:07:00,23,Illinois,United States,1975,74
173063,1975-01-01 00:08:00,24,Illinois,United States,1975,75
173064,1975-01-01 00:09:00,16,Illinois,United States,1975,62
173065,1975-01-01 00:10:00,13,Illinois,United States,1975,56
173066,1975-01-01 00:11:00,8,Illinois,United States,1975,46
173067,1975-01-01 00:12:00,0,Illinois,United States,1975,32
173068,1976-01-01 00:01:00,-4,Illinois,United States,1976,23
173069,1976-01-01 00:02:00,3,Illinois,United States,1976,38
173070,1976-01-01 00:03:00,7,Illinois,United States,1976,45
173071,1976-01-01 00:04:00,12,Illinois,United States,1976,54
173072,1976-01-01 00:05:00,15,Illinois,United States,1976,59
173073,1976-01-01 00:06:00,21,Illinois,United States,1976,71
173074,1976-01-01 00:07:00,24,Illinois,United States,1976,76
173075,1976-01-01 00:08:00,21,Illinois,United States,1976,71
173076,1976-01-01 00:09:00,18,Illinois,United States,1976,64
173077,1976-01-01 00:10:00,9,Illinois,United States,1976,49
173078,1976-01-01 00:11:00,1,Illinois,United States,1976,34
173079,1976-01-01 00:12:00,-4,Illinois,United States,1976,24
173080,1977-01-01 00:01:00,-11,Illinois,United States,1977,11
173081,1977-01-01 00:02:00,-1,Illinois,United States,1977,29
173082,1977-01-01 00:03:00,8,Illinois,United States,1977,46
173083,1977-01-01 00:04:00,14,Illinois,United States,1977,57
173084,1977-01-01 00:05:00,20,Illinois,United States,1977,69
173085,1977-01-01 00:06:00,21,Illinois,United States,1977,71
173086,1977-01-01 00:07:00,25,Illinois,United States,1977,78
173087,1977-01-01 00:08:00,22,Illinois,United States,1977,72
173088,1977-01-01 00:09:00,20,Illinois,United States,1977,68
173089,1977-01-01 00:10:00,11,Illinois,United States,1977,52
173090,1977-01-01 00:11:00,5,Illinois,United States,1977,42
173091,1977-01-01 00:12:00,-2,Illinois,United States,1977,26
173092,1978-01-01 00:01:00,-8,Illinois,United States,1978,16
173093,1978-01-01 00:02:00,-7,Illinois,United States,1978,17
173094,1978-01-01 00:03:00,1,Illinois,United States,1978,34
173095,1978-01-01 00:04:00,11,Illinois,United States,1978,52
173096,1978-01-01 00:05:00,16,Illinois,United States,1978,61
173097,1978-01-01 00:06:00,22,Illinois,United States,1978,72
173098,1978-01-01 00:07:00,24,Illinois,United States,1978,75
173099,1978-01-01 00:08:00,23,Illinois,United States,1978,73
173100,1978-01-01 00:09:00,21,Illinois,United States,1978,70
173101,1978-01-01 00:10:00,11,Illinois,United States,1978,52
173102,1978-01-01 00:11:00,6,Illinois,United States,1978,44
173103,1978-01-01 00:12:00,-1,Illinois,United States,1978,29
173104,1979-01-01 00:01:00,-10,Illinois,United States,1979,13
173105,1979-01-01 00:02:00,-7,Illinois,United States,1979,18
173106,1979-01-01 00:03:00,4,Illinois,United States,1979,40
173107,1979-01-01 00:04:00,9,Illinois,United States,1979,49
173108,1979-01-01 00:05:00,16,Illinois,United States,1979,61
173109,1979-01-01 00:06:00,22,Illinois,United States,1979,72
173110,1979-01-01 00:07:00,23,Illinois,United States,1979,74
173111,1979-01-01 00:08:00,23,Illinois,United States,1979,73
173112,1979-01-01 00:09:00,19,Illinois,United States,1979,66
173113,1979-01-01 00:10:00,12,Illinois,United States,1979,54
173114,1979-01-01 00:11:00,5,Illinois,United States,1979,41
173115,1979-01-01 00:12:00,1,Illinois,United States,1979,34
173116,1980-01-01 00:01:00,-2,Illinois,United States,1980,27
173117,1980-01-01 00:02:00,-4,Illinois,United States,1980,23
173118,1980-01-01 00:03:00,2,Illinois,United States,1980,36
173119,1980-01-01 00:04:00,10,Illinois,United States,1980,50
173120,1980-01-01 00:05:00,17,Illinois,United States,1980,63
173121,1980-01-01 00:06:00,21,Illinois,United States,1980,70
173122,1980-01-01 00:07:00,26,Illinois,United States,1980,79
173123,1980-01-01 00:08:00,25,Illinois,United States,1980,77
173124,1980-01-01 00:09:00,20,Illinois,United States,1980,68
173125,1980-01-01 00:10:00,10,Illinois,United States,1980,51
173126,1980-01-01 00:11:00,5,Illinois,United States,1980,42
173127,1980-01-01 00:12:00,0,Illinois,United States,1980,31
173128,1981-01-01 00:01:00,-3,Illinois,United States,1981,26
173129,1981-01-01 00:02:00,0,Illinois,United States,1981,32
173130,1981-01-01 00:03:00,5,Illinois,United States,1981,42
173131,1981-01-01 00:04:00,14,Illinois,United States,1981,57
173132,1981-01-01 00:05:00,14,Illinois,United States,1981,58
173133,1981-01-01 00:06:00,22,Illinois,United States,1981,73
173134,1981-01-01 00:07:00,24,Illinois,United States,1981,75
173135,1981-01-01 00:08:00,22,Illinois,United States,1981,72
173136,1981-01-01 00:09:00,18,Illinois,United States,1981,65
173137,1981-01-01 00:10:00,11,Illinois,United States,1981,52
173138,1981-01-01 00:11:00,7,Illinois,United States,1981,44
173139,1981-01-01 00:12:00,-2,Illinois,United States,1981,28
173140,1982-01-01 00:01:00,-8,Illinois,United States,1982,17
173141,1982-01-01 00:02:00,-3,Illinois,United States,1982,25
173142,1982-01-01 00:03:00,4,Illinois,United States,1982,40
173143,1982-01-01 00:04:00,8,Illinois,United States,1982,47
173144,1982-01-01 00:05:00,19,Illinois,United States,1982,67
173145,1982-01-01 00:06:00,19,Illinois,United States,1982,67
173146,1982-01-01 00:07:00,24,Illinois,United States,1982,76
173147,1982-01-01 00:08:00,22,Illinois,United States,1982,71
173148,1982-01-01 00:09:00,18,Illinois,United States,1982,65
173149,1982-01-01 00:10:00,13,Illinois,United States,1982,55
173150,1982-01-01 00:11:00,6,Illinois,United States,1982,43
173151,1982-01-01 00:12:00,3,Illinois,United States,1982,38
173152,1983-01-01 00:01:00,-1,Illinois,United States,1983,29
173153,1983-01-01 00:02:00,1,Illinois,United States,1983,34
173154,1983-01-01 00:03:00,5,Illinois,United States,1983,41
173155,1983-01-01 00:04:00,8,Illinois,United States,1983,47
173156,1983-01-01 00:05:00,15,Illinois,United States,1983,59
173157,1983-01-01 00:06:00,22,Illinois,United States,1983,72
173158,1983-01-01 00:07:00,26,Illinois,United States,1983,79
173159,1983-01-01 00:08:00,26,Illinois,United States,1983,79
173160,1983-01-01 00:09:00,19,Illinois,United States,1983,67
173161,1983-01-01 00:10:00,13,Illinois,United States,1983,55
173162,1983-01-01 00:11:00,7,Illinois,United States,1983,45
173163,1983-01-01 00:12:00,-7,Illinois,United States,1983,17
173164,1984-01-01 00:01:00,-5,Illinois,United States,1984,22
173165,1984-01-01 00:02:00,2,Illinois,United States,1984,36
173166,1984-01-01 00:03:00,1,Illinois,United States,1984,33
173167,1984-01-01 00:04:00,10,Illinois,United States,1984,50
173168,1984-01-01 00:05:00,15,Illinois,United States,1984,59
173169,1984-01-01 00:06:00,23,Illinois,United States,1984,74
173170,1984-01-01 00:07:00,23,Illinois,United States,1984,73
173171,1984-01-01 00:08:00,24,Illinois,United States,1984,75
173172,1984-01-01 00:09:00,18,Illinois,United States,1984,65
173173,1984-01-01 00:10:00,14,Illinois,United States,1984,58
173174,1984-01-01 00:11:00,5,Illinois,United States,1984,41
173175,1984-01-01 00:12:00,2,Illinois,United States,1984,36
173176,1985-01-01 00:01:00,-7,Illinois,United States,1985,19
173177,1985-01-01 00:02:00,-3,Illinois,United States,1985,25
173178,1985-01-01 00:03:00,7,Illinois,United States,1985,45
173179,1985-01-01 00:04:00,13,Illinois,United States,1985,56
173180,1985-01-01 00:05:00,18,Illinois,United States,1985,65
173181,1985-01-01 00:06:00,20,Illinois,United States,1985,69
173182,1985-01-01 00:07:00,23,Illinois,United States,1985,75
173183,1985-01-01 00:08:00,21,Illinois,United States,1985,71
173184,1985-01-01 00:09:00,19,Illinois,United States,1985,67
173185,1985-01-01 00:10:00,13,Illinois,United States,1985,56
173186,1985-01-01 00:11:00,5,Illinois,United States,1985,42
173187,1985-01-01 00:12:00,-5,Illinois,United States,1985,21
173188,1986-01-01 00:01:00,-1,Illinois,United States,1986,28
173189,1986-01-01 00:02:00,-1,Illinois,United States,1986,28
173190,1986-01-01 00:03:00,6,Illinois,United States,1986,44
173191,1986-01-01 00:04:00,13,Illinois,United States,1986,56
173192,1986-01-01 00:05:00,18,Illinois,United States,1986,64
173193,1986-01-01 00:06:00,22,Illinois,United States,1986,73
173194,1986-01-01 00:07:00,25,Illinois,United States,1986,78
173195,1986-01-01 00:08:00,21,Illinois,United States,1986,70
173196,1986-01-01 00:09:00,20,Illinois,United States,1986,69
173197,1986-01-01 00:10:00,13,Illinois,United States,1986,55
173198,1986-01-01 00:11:00,3,Illinois,United States,1986,38
173199,1986-01-01 00:12:00,0,Illinois,United States,1986,32
173200,1987-01-01 00:01:00,-2,Illinois,United States,1987,27
173201,1987-01-01 00:02:00,2,Illinois,United States,1987,36
173202,1987-01-01 00:03:00,7,Illinois,United States,1987,44
173203,1987-01-01 00:04:00,12,Illinois,United States,1987,53
173204,1987-01-01 00:05:00,20,Illinois,United States,1987,68
173205,1987-01-01 00:06:00,23,Illinois,United States,1987,75
173206,1987-01-01 00:07:00,25,Illinois,United States,1987,77
173207,1987-01-01 00:08:00,23,Illinois,United States,1987,75
173208,1987-01-01 00:09:00,19,Illinois,United States,1987,67
173209,1987-01-01 00:10:00,9,Illinois,United States,1987,49
173210,1987-01-01 00:11:00,7,Illinois,United States,1987,46
